area|number_of_rooms|floor|type_of_market|parking|elevator|year_of_creation|internet|type_of_building|basement|price_for_m2_in_PLN|balcony|garden|terrace|street|district|city|latitude|longtitude|city_district
43.45|2.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|10302.3|1|0|0||ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
39.72|2.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|10297.33|1|0|0||orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
37.01|2.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|10502.84|1|0|0||ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
31.75|2.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|11196.06|1|0|0||orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
50.8|2.0|1-3|secondary|0|0|1977.0|0.0|Apartment|1.0|10157.48|1|0|0|benisławskiego|obłuże|gdynia|54.552186|18.508622|gdynia_obłuże
43.4|2.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|17700.0|1|0|0|jaśkowa dolina|wrzeszcz górny|gdansk|54.34902|18.6518|gdansk_wrzeszcz górny
71.51|4.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|15800.0|1|0|0|jaśkowa dolina|wrzeszcz górny|gdansk|54.34902|18.6518|gdansk_wrzeszcz górny
43.78|2.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|16200.0|1|0|0|jaśkowa dolina|wrzeszcz górny|gdansk|54.34902|18.6518|gdansk_wrzeszcz górny
43.4|2.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|17500.0|1|0|0|jaśkowa dolina|wrzeszcz górny|gdansk|54.34902|18.6518|gdansk_wrzeszcz górny
45.76|2.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|16000.0|1|0|0|jaśkowa dolina|wrzeszcz górny|gdansk|54.34902|18.6518|gdansk_wrzeszcz górny
45.91|2.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|15900.0|1|0|0|jaśkowa dolina|wrzeszcz górny|gdansk|54.34902|18.6518|gdansk_wrzeszcz górny
94.0|4.0|1-3|secondary|1|0|1994.0|1.0|Apartment|1.0|10106.38|1|0|0|chabrowa|pustki cisowskie-demptowo|gdynia|54.543602|18.458985|gdynia_pustki cisowskie-demptowo
29.0|2.0|1-3|secondary|0|0|1953.0|0.0|Apartment|1.0|20344.83|0|1|0|mieczysława karłowicza|strzyża|gdansk|54.385849|18.586639|gdansk_strzyża
57.31|3.0|0|secondary|0|1|2026.0|1.0|Apartment|0.0|10734.99|1|0|0|rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
75.66|4.0|1-3|secondary|0|1|2026.0|1.0|Apartment|0.0|9061.0|1|0|0|rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
57.58|3.0|1-3|secondary|0|1|2026.0|1.0|Apartment|0.0|10778.0|1|0|0|rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
74.55|4.0|1-3|secondary|0|1|2025.0|1.0|Apartment|0.0|9903.59|1|0|0|rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
84.66|4.0|1-3|secondary|0|1|2026.0|1.0|Apartment|0.0|9158.0|1|0|0|rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
82.35|4.0|1-3|secondary|0|1|2025.0|1.0|Apartment|0.0|9666.0|1|0|0|rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
43.0|2.0|1-3|secondary|0|0|1975.0|1.0|Apartment|1.0|14418.6|1|0|0|kołobrzeska|przymorze|gdansk|54.404177|18.592665|gdansk_przymorze
35.55|2.0|0|primary|1|1|2023.0|1.0|Apartment|0.0|10686.36|0|1|1||orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
48.0|3.0|4-7|secondary|1|0|1900.0|0.0|Apartment|1.0|12895.83|0|0|0|aleja grunwaldzka|wrzeszcz górny|gdansk|54.392494|18.583594|gdansk_wrzeszcz górny
65.0|3.0|1-3|secondary|1|1|2018.0|1.0|Apartment|0.0|21476.92|1|0|0|sadowa|śródmieście|gdansk|54.344251|18.669081|gdansk_śródmieście
73.0|3.0|1-3|secondary|1|1|2012.0|0.0|Apartment|1.0|25342.47|1|0|0|al. niepodległości|górny sopot|sopot|54.442402|18.559893|sopot_górny sopot
32.0|2.0|1-3|secondary|0|0|1970.0|0.0|Apartment|0.0|17781.25|0|0|0|jakuba wejhera|żabianka-wejhera-jelitkowo-tysiąclecia|gdansk|54.421773|18.5858|gdansk_żabianka-wejhera-jelitkowo-tysiąclecia
36.0|2.0|0|secondary|0|0|1970.0|1.0|Apartment|1.0|12777.78|0|0|0|raduńska|orunia-św. wojciech-lipce|gdansk|54.323903|18.632939|gdansk_orunia-św. wojciech-lipce
58.5|3.0|0|secondary|1|1|2009.0|1.0|Apartment|0.0|19658.12|1|0|0|huzarska 1b|redłowo|gdynia|54.489278|18.556569|gdynia_redłowo
49.5|2.0|0|secondary|1|1|2006.0|0.0|Apartment|0.0|19979.8|0|0|0|śląska|przymorze|gdansk|54.406536|18.579977|gdansk_przymorze
25.88|1.0|0|secondary|1|1|2022.0|1.0|Apartment|0.0|15889.99|0|0|0|śląska 12|przymorze|gdansk|54.406171|18.576846|gdansk_przymorze
55.85|3.0|4-7|primary|1|1|2024.0|1.0|Apartment|0.0|8605.1|1|0|0||orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
31.0|2.0|4-7|secondary|0|1|1980.0|1.0|Apartment|1.0|16419.35|1|0|0|gdyńska|żabianka-wejhera-jelitkowo-tysiąclecia|gdansk|54.421443|18.576966|gdansk_żabianka-wejhera-jelitkowo-tysiąclecia
26.2|2.0|4-7|secondary|1|0|1965.0|1.0|Apartment|1.0|11832.06|0|0|0|ludwika zamenhofa|chylonia|gdynia|52.248571|20.995687|gdynia_chylonia
75.93|4.0|1-3|secondary|0|0|1993.0|1.0|Apartment|1.0|9548.27|1|0|0|damroki|jasień|gdansk|54.341704|18.566283|gdansk_jasień
66.0|3.0|1-3|secondary|1|1|2017.0|0.0|Apartment|1.0|22712.12|1|0|0|bernadowska|orłowo|gdynia|54.475629|18.552093|gdynia_orłowo
34.0|2.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|14918.38|1|0|0||śródmieście|gdansk|54.34902|18.6518|gdansk_śródmieście
85.62|4.0|1-3|secondary|1|1|2019.0|0.0|Apartment|0.0|22763.37|1|0|1|joachima lelewela|wrzeszcz dolny|gdansk|54.383786|18.610604|gdansk_wrzeszcz dolny
129.0|4.0|1-3|secondary|0|0|1930.0|0.0|Apartment|1.0|12325.58|0|0|0|górka|śródmieście|gdansk|54.34974|18.639844|gdansk_śródmieście
64.77|3.0|8+|secondary|1|1|2024.0|1.0|Apartment|1.0|17909.53|1|0|1|starowiejska|letnica|gdansk|54.394982|18.646767|gdansk_letnica
68.35|4.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|9231.02|1|0|0|maćkowy|orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
45.0|2.0|4-7|secondary|0|0|1970.0|1.0|Apartment|1.0|14111.11|1|0|0|jagiellońska|przymorze|gdansk|54.354195|18.650385|gdansk_przymorze
52.55|2.0|1-3|secondary|1|0|1920.0|1.0|Apartment|1.0|7212.18|0|0|0|trakt św. wojciecha|orunia-św. wojciech-lipce|gdansk|54.3128|18.62944|gdansk_orunia-św. wojciech-lipce
46.7|2.0|1-3|secondary|1|1|2016.0|1.0|Apartment|0.0|20985.01|1|0|0|chmielna|śródmieście|gdansk|54.346105|18.656253|gdansk_śródmieście
61.45|3.0|1-3|secondary|1|1|2023.0|1.0|Apartment|1.0|9764.02|1|0|0|niepołomicka 50|orunia górna - gdańsk południe|gdansk|54.323903|18.632939|gdansk_orunia górna - gdańsk południe
54.87|3.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|9595.77|1|0|0|maćkowy|orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
72.5|4.0|0|secondary|0|1|2010.0|1.0|Apartment|1.0|16537.93|0|1|0|taneczna|jasień|gdansk|54.340089|18.560014|gdansk_jasień
43.49|2.0|0|primary|1|1|2024.0|1.0|Apartment|0.0|16700.0|0|1|0|jaśkowa dolina|wrzeszcz górny|gdansk|54.34902|18.6518|gdansk_wrzeszcz górny
71.36|4.0|0|primary|1|1|2024.0|1.0|Apartment|0.0|15400.0|0|1|0|jaśkowa dolina|wrzeszcz górny|gdansk|54.34902|18.6518|gdansk_wrzeszcz górny
45.92|2.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|15700.0|1|0|0|jaśkowa dolina|wrzeszcz górny|gdansk|54.34902|18.6518|gdansk_wrzeszcz górny
89.86|5.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|16100.0|1|0|0|jaśkowa dolina|wrzeszcz górny|gdansk|54.34902|18.6518|gdansk_wrzeszcz górny
57.3|3.0|4-7|secondary|1|1|2020.0|1.0|Apartment|0.0|12181.5|1|0|0|kazimierza wielkiego|orunia górna - gdańsk południe|gdansk|54.323903|18.632939|gdansk_orunia górna - gdańsk południe
61.7|3.0|4-7|secondary|0|1|1979.0|1.0|Apartment|1.0|12949.76|1|0|0|lęborska|przymorze|gdansk|53.931427|18.840893|gdansk_przymorze
71.1|3.0|1-3|secondary|1|1|2012.0|1.0|Apartment|0.0|11111.11|1|0|0||jasień|gdansk|54.340089|18.560014|gdansk_jasień
69.02|4.0|0|primary|1|1|2024.0|1.0|Apartment|0.0|9187.84|0|1|1||orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
80.14|3.0|1-3|secondary|0|0|1998.0|1.0|Apartment|1.0|9732.97|1|0|0||wielki kack|gdynia|54.46523|18.502931|gdynia_wielki kack
66.19|3.0|0|secondary|1|1|2010.0|1.0|Apartment|0.0|16467.74|0|0|0|słowiańska|przymorze|gdansk|54.409714|18.576307|gdansk_przymorze
100.0|4.0|4-7|secondary|0|0|1995.0|0.0|Apartment|1.0|8500.0|1|0|0|rycerza blizbora|jasień|gdansk|54.340044|18.562996|gdansk_jasień
73.87|4.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|9012.25|1|0|0||orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
67.0|3.0|1-3|secondary|1|0|2023.0|1.0|Apartment|0.0|8567.16|1|0|0|adm. józefa unruga|obłuże|gdynia|51.055154|17.018621|gdynia_obłuże
65.0|3.0|1-3|secondary|1|0|1950.0|1.0|Apartment|1.0|12292.31|0|0|0|aleja legionów|wrzeszcz dolny|gdansk|54.386133|18.61179|gdansk_wrzeszcz dolny
63.96|3.0|0|secondary|1|1|2020.0|1.0|Apartment|0.0|25797.37|0|1|0|joachima lelewela|wrzeszcz dolny|gdansk|54.383786|18.610604|gdansk_wrzeszcz dolny
50.19|2.0|1-3|secondary|1|0|1955.0|1.0|Apartment|1.0|12492.53|0|0|0|zagrodowa|siedlce|gdansk|54.350296|18.627677|gdansk_siedlce
21.0|1.0|4-7|secondary|1|0|1970.0|0.0|Apartment|0.0|20904.76|0|0|0|3 maja|śródmieście|gdynia|54.519963|18.535546|gdynia_śródmieście
55.0|2.0|0|secondary|0|0|1998.0|1.0|Apartment|1.0|11818.18|1|0|0|piotrkowska|ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
62.22|3.0|4-7|secondary|1|1|2016.0|1.0|Apartment|0.0|12054.0|1|0|0|przytulna|jasień|gdansk|54.340089|18.560014|gdansk_jasień
93.4|4.0|1-3|secondary|1|1|2006.0|1.0|Apartment|0.0|13383.3|1|0|0|myśliwska|piecki-migowo|gdansk|54.350849|18.567059|gdansk_piecki-migowo
70.0|3.0|1-3|secondary|1|0|2005.0|1.0|Apartment|0.0|11142.86|1|1|0|anny jagiellonki|chełm|gdansk|54.327024|18.602175|gdansk_chełm
82.0|4.0|4-7|secondary|1|1|2021.0|1.0|Apartment|1.0|27426.83|1|0|0|prezydenta lecha kaczyńskiego|przymorze|gdansk|54.410915|18.600982|gdansk_przymorze
38.68|2.0|1-3|primary|0|1|2026.0|1.0|Apartment|0.0|12419.98|1|0|0|rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
41.44|2.0|0|primary|0|1|2026.0|1.0|Apartment|0.0|11966.0|1|0|0|rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
40.85|2.0|1-3|primary|0|1|2026.0|1.0|Apartment|0.0|12506.0|1|0|0|rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
46.16|2.0|0|primary|0|1|2026.0|1.0|Apartment|0.0|11663.99|1|0|0|rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
41.68|2.0|4-7|primary|0|1|2026.0|1.0|Apartment|0.0|12732.99|1|0|0|rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
50.56|3.0|1-3|primary|0|1|2026.0|1.0|Apartment|0.0|11286.0|1|0|0|rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
90.6|4.0|1-3|secondary|1|1|1938.0|1.0|Apartment|0.0|18752.76|1|0|0|antoniego abrahama|śródmieście|gdynia|54.51678|18.540095|gdynia_śródmieście
105.26|4.0|1-3|secondary|1|0|2019.0|0.0|Apartment|1.0|28500.85|1|1|1|bernadowska|orłowo|gdynia|54.475629|18.552093|gdynia_orłowo
36.44|2.0|1-3|secondary|1|0|1970.0|0.0|Apartment|1.0|12623.49|0|0|0|wrzosy|stogi|gdansk|54.363686|18.710865|gdansk_stogi
76.0|3.0|1-3|secondary|1|1|2000.0|1.0|Apartment|1.0|16578.95|1|1|0|wojciecha kętrzyńskiego|przymorze|gdansk|54.411959|18.58279|gdansk_przymorze
47.0|2.0|4-7|secondary|1|1|2016.0|1.0|Apartment|0.0|27404.26|0|0|0|chmielna|śródmieście|gdansk|54.346105|18.656253|gdansk_śródmieście
37.0|2.0|4-7|secondary|0|0|1960.0|1.0|Apartment|0.0|11081.08|1|0|0|gen. orlicz-dreszera|leszczynki|gdynia|54.53102|18.49195|gdynia_leszczynki
35.0|1.0|1-3|secondary|0|1|1960.0|1.0|Apartment|1.0|17714.29|0|0|0|antoniego abrahama|śródmieście|gdynia|54.51678|18.540095|gdynia_śródmieście
35.0|2.0|4-7|secondary|1|1|2019.0|0.0|Apartment|1.0|15857.14|1|0|0|dolne migowo 13a|brętowo|gdansk|54.356086|18.570076|gdansk_brętowo
39.2|2.0|1-3|secondary|0|0|2018.0|0.0|Apartment|0.0|14030.61|0|0|0|potęgowska|jasień|gdansk|54.340089|18.560014|gdansk_jasień
47.01|2.0|4-7|secondary|1|1|2021.0|1.0|Apartment|0.0|12741.97|1|0|1|prof. mariana osińskiego|jasień|gdansk|54.349957|18.537329|gdansk_jasień
35.0|1.0|1-3|secondary|0|1|1960.0|1.0|Apartment|1.0|17714.29|0|0|0|antoniego abrahama|śródmieście|gdynia|54.51678|18.540095|gdynia_śródmieście
48.22|2.0|0|secondary|1|1|2010.0|1.0|Apartment|1.0|10472.83|1|0|0|aleksandra dulina 6|ujeścisko-łostowice|gdansk|54.321772|18.577121|gdansk_ujeścisko-łostowice
55.52|2.0|1-3|secondary|0|1|2011.0|1.0|Apartment|0.0|10446.69|1|0|0|leszczynowa|jasień|gdansk|54.340089|18.560014|gdansk_jasień
43.1|2.0|1-3|secondary|0|1|2007.0|1.0|Apartment|0.0|12737.82|1|0|0|wawelska|chełm|gdansk|54.328405|18.612242|gdansk_chełm
56.0|3.0|1-3|secondary|0|0|1950.0|0.0|Apartment|1.0|17839.29|0|0|0|szeroka|śródmieście|gdansk|54.351277|18.653681|gdansk_śródmieście
41.1|2.0|1-3|secondary|0|1|1986.0|0.0|Apartment|0.0|12384.43|1|0|0|wincentego witosa|śródmieście|gdansk|54.338362|18.614496|gdansk_śródmieście
48.9|2.0|1-3|secondary|1|0|1999.0|0.0|Apartment|1.0|12044.99|1|0|0|gryfa pomorskiego|wielki kack|gdynia|54.466994|18.488184|gdynia_wielki kack
55.0|3.0|1-3|secondary|1|1|1950.0|1.0|Apartment|1.0|12709.09|1|0|0||wzgórze św. maksymiliana|gdynia|54.50296|18.542419|gdynia_wzgórze św. maksymiliana
51.0|2.0|0|secondary|0|0|2000.0|0.0|Apartment|1.0|10764.71|0|0|0|gryfa pomorskiego|wielki kack|gdynia|54.466994|18.488184|gdynia_wielki kack
88.0|4.0|4-7|secondary|1|1|2023.0|0.0|Apartment|0.0|17045.44|1|0|0||letnica|gdansk|54.337888|18.671963|gdansk_letnica
43.48|2.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|17000.0|1|0|0|jaśkowa dolina|wrzeszcz górny|gdansk|54.34902|18.6518|gdansk_wrzeszcz górny
71.51|4.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|15600.0|1|0|0|jaśkowa dolina|wrzeszcz górny|gdansk|54.34902|18.6518|gdansk_wrzeszcz górny
86.04|4.0|4-7|secondary|1|1|2022.0|1.0|Apartment|0.0|14528.13|0|0|1|życzliwa|jasień|gdansk|54.340089|18.560014|gdansk_jasień
58.0|2.0|4-7|secondary|0|1|2022.0|0.0|Apartment|0.0|12568.97|0|0|0|przemyska|ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
55.7|3.0|1-3|secondary|1|1|2019.0|0.0|Apartment|0.0|14165.17|1|0|0|myśliwska|piecki-migowo|gdansk|54.350849|18.567059|gdansk_piecki-migowo
35.5|2.0|4-7|secondary|1|0|1980.0|0.0|Apartment|1.0|14507.04|1|0|0|kołobrzeska|przymorze|gdansk|54.404177|18.592665|gdansk_przymorze
35.0|1.0|1-3|secondary|0|0|1960.0|0.0|Apartment|0.0|16714.26|1|0|0|al. grunwaldzka|wrzeszcz górny|gdansk|54.392494|18.583594|gdansk_wrzeszcz górny
47.0|2.0|0|secondary|1|1|2023.0|1.0|Apartment|0.0|12744.68|0|1|0|topazowa|orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
64.0|3.0|1-3|secondary|0|1|2012.0|1.0|Apartment|0.0|12484.38|0|0|0|przytulna|jasień|gdansk|54.340089|18.560014|gdansk_jasień
66.2|3.0|1-3|secondary|1|0|1985.0|1.0|Apartment|1.0|9592.15|1|0|0|marcina dragana|chełm|gdansk|54.341166|18.612163|gdansk_chełm
51.0|4.0|4-7|secondary|0|0|1977.0|0.0|Apartment|0.0|13431.37|0|0|0|kartuska|siedlce|gdansk|54.344108|18.581773|gdansk_siedlce
44.54|2.0|1-3|secondary|0|0|1960.0|0.0|Apartment|1.0|13920.05|1|0|0|aleja grunwaldzka|wrzeszcz górny|gdansk|54.392494|18.583594|gdansk_wrzeszcz górny
95.0|3.0|1-3|secondary|0|0|1907.0|0.0|Apartment|0.0|13578.95|0|0|0|aleksandra majkowskiego|oliwa|gdansk|54.259452|18.674367|gdansk_oliwa
71.0|4.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|9366.18|1|0|0||jasień|gdansk|54.340089|18.560014|gdansk_jasień
62.8|4.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|9099.04|1|0|0||orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
74.0|3.0|0|secondary|0|1|2013.0|0.0|Apartment|0.0|27000.0|0|0|1|władysława łokietka|karlikowo|sopot|54.433407|18.579679|sopot_karlikowo
50.84|3.0|0|primary|1|1|2024.0|1.0|Apartment|0.0|9450.04|0|1|1||orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
37.0|2.0|0|primary|1|1|2024.0|1.0|Apartment|0.0|10305.54|0|1|1||orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
30.0|1.0|4-7|secondary|0|0|2021.0|1.0|Apartment|0.0|18966.67|0|0|0|wałowa|śródmieście|gdansk|54.3463466|18.6662024|gdansk_śródmieście
55.85|3.0|4-7|primary|1|1|2024.0|1.0|Apartment|0.0|8605.1|1|0|0||orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
42.0|2.0|0|secondary|1|1|2016.0|1.0|Apartment|1.0|16071.43|0|1|1||brętowo|gdansk|53.866905|18.384516|gdansk_brętowo
91.5|3.0|1-3|secondary|1|0|2012.0|1.0|Apartment|0.0|17803.28|1|0|1||śródmieście|gdynia|54.5198415|18.538188|gdynia_śródmieście
101.0|3.0|1-3|secondary|0|0|1915.0|0.0|Apartment|0.0|19603.96|0|0|0|gen. władysława sikorskiego|górny sopot|sopot|54.441587|18.558452|sopot_górny sopot
57.31|3.0|0|primary|0|1|2026.0|1.0|Apartment|0.0|10734.99|1|0|0|rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
47.6|2.0|4-7|primary|0|1|2026.0|1.0|Apartment|0.0|11987.98|1|0|0|rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
57.58|3.0|1-3|primary|0|1|2026.0|1.0|Apartment|0.0|10778.0|1|0|0|rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
75.66|4.0|1-3|primary|0|1|2026.0|1.0|Apartment|0.0|9061.0|1|0|0|rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
74.55|4.0|1-3|primary|0|1|2025.0|1.0|Apartment|0.0|9903.59|1|0|0|rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
84.66|4.0|1-3|primary|0|1|2026.0|1.0|Apartment|0.0|9158.0|1|0|0|rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
78.8|3.0|0|secondary|1|0|1932.0|0.0|Apartment|1.0|13946.7|0|1|0|leona wyczółkowskiego|siedlce|gdansk|54.353591|18.626091|gdansk_siedlce
75.5|3.0|0|secondary|0|1|2010.0|1.0|Apartment|0.0|15880.79|0|1|0|taneczna|jasień|gdansk|54.340089|18.560014|gdansk_jasień
62.36|3.0|0|secondary|1|1|2016.0|0.0|Apartment|0.0|14416.29|0|1|0|stanisława lema|piecki-migowo|gdansk|54.187737|18.380402|gdansk_piecki-migowo
55.0|3.0|4-7|secondary|1|1|1970.0|0.0|Apartment|1.0|14527.27|1|0|0|3 maja|śródmieście|gdynia|54.519963|18.535546|gdynia_śródmieście
21.0|1.0|4-7|secondary|1|0|1970.0|0.0|Apartment|0.0|20904.76|0|0|0|3 maja|śródmieście|gdynia|54.519963|18.535546|gdynia_śródmieście
37.0|2.0|1-3|secondary|1|0|2022.0|0.0|Apartment|0.0|13918.92|1|0|0|franciszka sokoła|chwarzno-wiczlino|gdynia|54.490386|18.423491|gdynia_chwarzno-wiczlino
33.0|2.0|0|secondary|0|0|1980.0|1.0|Apartment|1.0|17272.73|0|0|0|władysława cieszyńskiego|brodwino|sopot|54.45625|18.536684|sopot_brodwino
33.1|2.0|1-3|secondary|0|0|1950.0|1.0|Apartment|1.0|13293.05|0|0|0|elizy orzeszkowej 11|wzgórze św. maksymiliana|gdynia|54.504924|18.540792|gdynia_wzgórze św. maksymiliana
79.0|3.0|1-3|secondary|0|0|1900.0|1.0|Apartment|1.0|16392.41|1|0|0|gen. władysława sikorskiego|górny sopot|sopot|54.441587|18.558452|sopot_górny sopot
55.0|2.0|0|secondary|0|0|1998.0|1.0|Apartment|1.0|11818.18|1|0|0|piotrkowska|ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
32.6|1.0|1-3|secondary|0|1|2023.0|1.0|Apartment|1.0|13957.06|1|0|0|niepołomicka|orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
35.7|2.0|0|secondary|1|1|2020.0|0.0|Apartment|0.0|20140.06|0|0|0|sienna grobla|śródmieście|gdansk|54.356946|18.667037|gdansk_śródmieście
85.97|4.0|4-7|secondary|0|1|1993.0|0.0|Apartment|1.0|16005.58|1|0|0|aleja jana pawła ii|zaspa|gdansk|54.398342|18.605919|gdansk_zaspa
66.65|2.0|1-3|secondary|0|0|1953.0|0.0|Apartment|0.0|13053.26|0|0|0|al. aleja grunwaldzka|wrzeszcz górny|gdansk|54.3755296|18.6154329|gdansk_wrzeszcz górny
92.8|4.0|1-3|secondary|1|1|2012.0|1.0|Apartment|0.0|17672.41|1|0|0|toruńska|śródmieście|gdansk|54.343247|18.651663|gdansk_śródmieście
67.0|3.0|1-3|secondary|1|0|2000.0|1.0|Apartment|1.0|9537.31|1|0|0|gen. leopolda okulickiego|orunia górna - gdańsk południe|gdansk|54.104377|18.770011|gdansk_orunia górna - gdańsk południe
80.5|4.0|0|secondary|1|1|2012.0|1.0|Apartment|1.0|18385.09|1|0|1|antoniego słonimskiego|wrzeszcz górny|gdansk|54.383986|18.590556|gdansk_wrzeszcz górny
45.1|2.0|0|secondary|1|1|2018.0|1.0|Apartment|1.0|18447.89|0|1|1||zaspa|gdansk|54.34902|18.6518|gdansk_zaspa
47.41|3.0|1-3|secondary|0|0|1970.0|1.0|Apartment|1.0|16850.88|1|0|0|al. gen. józefa hallera|brzeźno|gdansk|54.392372|18.622213|gdansk_brzeźno
57.63|3.0|1-3|primary|1|1|2024.0|1.0|Apartment|1.0|12018.72|1|0|1||piecki-migowo|gdansk|54.351931|18.575399500000003|gdansk_piecki-migowo
81.12|4.0|1-3|secondary|0|0|1910.0|0.0|Apartment|1.0|18491.12|1|0|0|centrum południe|dolny sopot|sopot|54.441174|18.562792|sopot_dolny sopot
60.47|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10800.0|1|0|0|pólnicy|jasień|gdansk|54.342075|18.563478|gdansk_jasień
46.99|2.0|0|primary|1|0|2021.0|1.0|Apartment|1.0|12000.0|1|1|1|władysława jagiełły|orunia górna - gdańsk południe|gdansk|54.323903|18.632939|gdansk_orunia górna - gdańsk południe
43.92|2.0|1-3|primary|1|1|2025.0|0.0|Apartment|0.0|11800.0|1|0|0|chylońska 172|cisowa|gdynia|54.548571|18.443583|gdynia_cisowa
41.36|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|12306.58|1|0|0|kielnieńska|osowa|gdansk|54.430298|18.470018|gdansk_osowa
45.15|2.0|0|primary|0|1|2023.0|1.0|Apartment|0.0|11900.0|0|1|0|niepołomicka|ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
43.0|2.0|0|secondary|0|0|2014.0|0.0|Apartment|0.0|28720.93|0|1|0|nadmorski dwór|brzeźno|gdansk|54.410838|18.630162|gdansk_brzeźno
37.0|2.0|1-3|secondary|1|0|2005.0|0.0|Apartment|0.0|17025.03|0|0|0|3 maja|karlikowo|sopot|54.436258|18.568621|sopot_karlikowo
55.6|2.0|1-3|secondary|0|0|1990.0|0.0|Apartment|1.0|11133.09|1|0|0|mariana seredyńskiego|śródmieście|gdansk|54.349523|18.66626|gdansk_śródmieście
72.38|4.0|1-3|secondary|1|0|2017.0|1.0|Apartment|0.0|13802.16|1|0|0|australijska|oksywie|gdynia|54.543019|18.536056|gdynia_oksywie
